Year	Month	Date	Time	IP	URL
2018	12	26	180501	52.*.72.146	-
2018	12	26	44503	180.*.52.221	-
2018	12	26	44003	1.*.44.52	-
2018	12	26	14002	1.*.64.11	-
2018	12	26	85000	121.*.61.88	-
2018	12	26	220000	58.*.13.83	-
2018	12	26	75000	211.*.24.121	-
2018	12	26	62001	122.*.239.115	-
2018	12	26	191000	221.*.0.210	-
2018	12	26	35501	121.*.122.90	-
2018	12	26	204501	211.*.237.81	-
2018	12	26	113003	112.*.175.197	-
2018	12	26	102002	112.*.217.102	-
2018	12	26	140000	27.*.102.194	-
2018	12	26	211002	106.*.251.42	-
2018	12	26	33502	175.*.19.40	-
2018	12	26	113002	220.*.148.29	-
2018	12	26	63002	175.*.102.73	-
2018	12	26	235002	211.*.12.221	-
2018	12	26	191502	112.*.175.197	-
2018	12	26	121000	122.*.202.107	-
2018	12	26	192501	110.*.131.107	-
2018	12	26	235002	110.*.129.170	-
2018	12	26	124500	121.*.170.3	-
2018	12	26	202004	116.*.155.27	-
2018	12	26	11500	116.*.138.76	-
2018	12	26	4501	175.*.231.248	-
2018	12	26	234502	211.*.1.154	-
2018	12	26	5501	210.*.20.141	-
2018	12	26	31002	210.*.181.71	-
2018	12	26	220500	61.*.5.224	-
2018	12	26	211501	112.*.91.130	-
2018	12	26	221001	210.*.14.28	-
2018	12	26	80001	121.*.59.157	-
2018	12	26	145002	112.*.7.241	-
2018	12	26	100501	121.*.213.206	-
2018	12	26	12501	218.*.30.14	-
2018	12	26	223502	211.*.12.221	-
2018	12	26	102500	218.*.64.56	-
2018	12	26	13001	115.*.69.5	-
2018	12	26	5501	210.*.20.141	-
2018	12	26	65500	115.*.25.150	-
2018	12	26	55500	211.*.37.174	-
2018	12	26	230000	211.*.4.23	-
2018	12	26	74500	160.*.161.4	-
2018	12	26	194000	116.*.138.74	-
2018	12	26	212002	175.*.146.182	-
2018	12	26	85502	175.*.69.50	-
2018	12	26	52500	61.*.92.8	-
2018	12	26	34501	210.*.210.71	-
2018	12	26	232000	59.*.178.1	-
2018	12	26	75500	203.*.236.54	-
2018	12	26	72002	121.*.61.88	-
2018	12	26	152003	115.*.25.150	-
2018	12	26	22001	59.*.101.105	-
2018	12	26	61501	203.*.236.54	-
2018	12	26	161501	27.*.102.194	-
2018	12	26	192000	218.*.111.175	-
2018	12	26	53002	211.*.109.17	-
2018	12	26	155000	211.*.211.96	-
2018	12	26	214502	211.*.158.158	-
2018	12	26	71500	121.*.61.88	-
2018	12	26	210002	61.*.179.201	-
2018	12	26	94501	211.*.1.107	-
2018	12	26	165002	125.*.112.90	-
2018	12	26	152001	14.*.133.188	-
2018	12	26	222002	222.*.128.50	-
2018	12	26	12000	110.*.131.107	-
2018	12	26	130002	211.*.99.200	-
2018	12	26	22502	14.*.85.108	-
2018	12	26	163503	121.*.79.152	-
2018	12	26	102001	52.*.74.4	-
2018	12	26	141502	218.*.239.164	-
2018	12	26	105502	119.*.239.192	-
2018	12	26	5503	211.*.137.28	-
2018	12	26	75002	110.*.129.170	-
2018	12	26	165503	220.*.205.12	-
2018	12	26	180001	211.*.76.14	-
2018	12	26	51500	182.*.85.238	-
2018	12	26	100500	125.*.201.41	-
2018	12	26	100002	1.*.83.241	-
2018	12	26	81501	121.*.115.110	-
2018	12	26	122501	220.*.83.220	-
2018	12	26	145502	180.*.204.93	-
2018	12	26	134503	58.*.216.102	-
2018	12	26	180001	221.*.100.215	-
2018	12	26	192001	175.*.114.52	-
2018	12	26	173001	121.*.177.250	-
2018	12	26	34002	211.*.59.78	-
2018	12	26	184501	211.*.1.152	-
2018	12	26	104000	125.*.60.112	-
2018	12	26	133500	110.*.131.103	-
2018	12	26	11502	27.*.127.246	-
2018	12	26	132503	210.*.14.43	-
2018	12	26	80001	175.*.84.119	-
2018	12	26	234004	211.*.158.158	-
2018	12	26	161502	211.*.24.121	-
2018	12	26	90502	14.*.133.188	-
2018	12	26	171001	221.*.0.210	-
2018	12	26	225000	116.*.138.73	-
2018	12	26	195000	119.*.235.129	-
2018	12	26	5003	112.*.249.122	-
2018	12	26	115502	121.*.170.3	-
2018	12	26	224002	118.*.229.67	-
2018	12	26	180500	106.*.251.42	-
2018	12	26	80000	125.*.201.3	-
2018	12	26	223002	180.*.19.55	-
2018	12	26	133002	121.*.61.88	-
2018	12	26	140000	210.*.14.30	-
2018	12	26	40002	222.*.255.89	-
2018	12	26	23938	211.*.24.121	-
2018	12	26	233500	122.*.239.115	-
2018	12	26	132501	222.*.192.2	-
2018	12	26	10500	112.*.217.102	-
2018	12	26	21000	210.*.109.134	-
2018	12	26	173502	220.*.37.1	-
2018	12	26	134500	58.*.254.244	-
2018	12	26	230000	222.*.128.50	-
2018	12	26	192501	116.*.75.249	-
2018	12	26	10500	211.*.99.200	-
2018	12	26	194000	116.*.138.74	-
2018	12	26	210503	211.*.29.189	-
2018	12	26	54503	183.*.79.62	-
2018	12	26	185002	121.*.128.206	-
2018	12	26	210002	1.*.29.77	-
2018	12	26	230000	211.*.4.23	-
2018	12	26	14003	1.*.64.11	-
2018	12	26	60000	59.*.212.94	-
2018	12	26	41501	115.*.15.185	-
2018	12	26	120003	211.*.101.157	-
2018	12	26	45000	61.*.242.130	-
2018	12	26	165501	110.*.129.170	-
2018	12	26	221500	211.*.4.23	-
2018	12	26	102501	210.*.109.134	-
2018	12	26	75002	58.*.57.15	-
2018	12	26	205503	59.*.178.1	-
2018	12	26	182001	180.*.62.156	-
2018	12	26	215501	222.*.9.68	-
2018	12	26	62500	103.*.134.180	-
2018	12	26	160000	1.*.71.108	-
2018	12	26	63000	112.*.143.87	-
2018	12	26	35001	210.*.109.134	-
2018	12	26	130002	218.*.64.56	-
2018	12	26	224501	27.*.113.17	-
2018	12	26	130000	115.*.238.134	-
2018	12	26	60500	106.*.100.50	-
2018	12	26	92002	220.*.202.72	-
2018	12	26	203501	27.*.203.209	-
2018	12	26	140000	121.*.95.109	-
2018	12	26	234503	210.*.58.10	-
2018	12	26	235500	211.*.158.158	-
2018	12	26	103002	58.*.216.102	-
2018	12	26	84502	175.*.19.35	-
2018	12	26	41501	222.*.9.68	-
2018	12	26	93002	119.*.32.165	-
2018	12	26	235503	211.*.76.14	-
2018	12	26	192002	27.*.99.172	-
2018	12	26	41001	125.*.201.41	-
2018	12	26	164000	118.*.144.30	-
2018	12	26	44003	1.*.44.52	-
2018	12	26	122501	222.*.10.137	-
2018	12	26	144003	27.*.127.246	-
2018	12	26	191002	222.*.24.78	-
2018	12	26	83003	121.*.59.157	-
2018	12	26	201000	27.*.118.60	-
2018	12	26	50001	117.*.14.162	-
2018	12	26	110001	118.*.219.156	-
2018	12	26	54001	222.*.60.209	-
2018	12	26	122000	221.*.35.85	-
2018	12	26	163002	27.*.118.60	-
2018	12	26	153000	27.*.112.98	-
2018	12	26	230002	1.*.219.196	-
2018	12	26	132501	121.*.105.145	-
2018	12	26	115500	121.*.179.146	-
2018	12	26	155001	121.*.231.134	-
2018	12	26	164002	211.*.13.171	-
2018	12	26	10001	61.*.166.232	-
2018	12	26	153501	125.*.198.20	-
2018	12	26	30001	218.*.6.68	-
2018	12	26	11502	27.*.106.213	-
2018	12	26	34500	220.*.208.151	-
2018	12	26	184000	27.*.113.17	-
2018	12	26	150500	180.*.127.212	-
2018	12	26	172003	58.*.61.46	-
2018	12	26	203500	210.*.174.237	-
2018	12	26	11502	27.*.203.209	-
2018	12	26	40002	61.*.92.8	-
2018	12	26	50501	210.*.20.141	-
2018	12	26	164000	27.*.64.19	-
2018	12	26	52001	211.*.131.96	-
2018	12	26	115502	58.*.57.10	-
2018	12	26	71000	222.*.108.117	-
2018	12	26	153002	222.*.9.68	-
2018	12	26	174001	61.*.92.8	-
2018	12	26	74001	219.*.79.51	-
2018	12	26	32002	112.*.217.102	-
2018	12	26	22001	115.*.238.134	-
2018	12	26	20501	218.*.6.68	-
2018	12	26	234503	210.*.58.10	-
2018	12	26	161002	123.*.151.93	-
2018	12	26	31001	117.*.14.162	-
2018	12	26	212503	222.*.133.214	-
2018	12	26	21500	58.*.57.10	-
2018	12	26	192000	218.*.111.175	-
2018	12	26	211000	115.*.96.82	-
2018	12	26	53000	123.*.164.138	-
2018	12	26	61004	211.*.252.34	-
2018	12	26	12501	1.*.26.13	-
2018	12	26	34003	220.*.111.168	-
2018	12	26	73003	210.*.225.242	-
2018	12	26	143000	118.*.249.50	-
2018	12	26	145502	119.*.200.219	-
2018	12	26	185002	220.*.208.151	-
2018	12	26	73502	211.*.231.130	-
2018	12	26	30000	211.*.231.130	-
2018	12	26	21000	210.*.109.134	-
2018	12	26	61000	125.*.196.119	-
2018	12	26	35001	210.*.109.134	-
2018	12	26	94500	210.*.68.11	-
2018	12	26	24002	218.*.64.36	-
2018	12	26	94002	210.*.68.11	-
2018	12	26	54001	27.*.64.19	-
2018	12	26	84500	119.*.209.9	-
2018	12	26	162501	121.*.177.250	-
2018	12	26	110001	175.*.189.210	-
2018	12	26	51002	210.*.109.134	-
2018	12	27	112500	221.*.240.230	-
2018	12	27	13003	220.*.205.12	-
2018	12	27	171502	121.*.128.206	-
2018	12	27	210502	218.*.47.242	-
2018	12	27	21001	211.*.123.242	-
2018	12	27	51003	106.*.246.82	-
2018	12	27	83001	27.*.118.60	-
2018	12	27	181500	211.*.66.127	-
2018	12	27	224502	14.*.192.2	-
2018	12	27	223503	125.*.201.3	-
2018	12	27	164001	106.*.233.114	-
2018	12	27	15000	222.*.91.18	-
2018	12	27	101000	121.*.181.195	-
2018	12	27	163501	211.*.66.127	-
2018	12	27	54003	211.*.106.141	-
2018	12	27	35502	27.*.112.98	-
2018	12	27	3	61.*.92.8	-
2018	12	27	145503	220.*.51.118	-
2018	12	27	150501	52.*.72.146	-
2018	12	27	40000	221.*.0.210	-
2018	12	27	165500	125.*.201.3	-
2018	12	27	85503	211.*.206.66	-
2018	12	27	20001	1.*.83.241	-
2018	12	27	52500	210.*.20.141	-
2018	12	27	71502	211.*.8.137	-
2018	12	27	33503	211.*.1.19	-
2018	12	27	212500	218.*.30.14	-
2018	12	27	23502	220.*.202.72	-
2018	12	27	140501	106.*.233.114	-
2018	12	27	181500	220.*.208.151	-
2018	12	27	105501	222.*.255.89	-
2018	12	27	73001	222.*.128.50	-
2018	12	27	2002	222.*.133.214	-
2018	12	27	213504	116.*.155.27	-
2018	12	27	2001	211.*.99.200	-
2018	12	27	35003	114.*.43.225	-
2018	12	27	145503	211.*.137.28	-
2018	12	27	200504	61.*.92.4	-
2018	12	27	5500	119.*.141.150	-
2018	12	27	93003	175.*.19.49	-
2018	12	27	224501	61.*.52.145	-
2018	12	27	24501	220.*.202.72	-
2018	12	27	173500	211.*.66.127	-
2018	12	27	161001	119.*.141.150	-
2018	12	27	21500	58.*.216.102	-
2018	12	27	13003	175.*.19.40	-
2018	12	27	145002	211.*.1.3	-
2018	12	27	101001	106.*.246.82	-
2018	12	27	200003	27.*.102.194	-
2018	12	27	53501	222.*.225.10	-
2018	12	27	234502	61.*.5.224	-
2018	12	27	105500	52.*.77.133	-
2018	12	27	104003	211.*.1.106	-
2018	12	27	225003	114.*.50.3	-
2018	12	27	50502	220.*.180.216	-
2018	12	27	191002	112.*.175.197	-
2018	12	27	112502	211.*.225.138	-
2018	12	27	130501	220.*.202.72	-
2018	12	27	91309	211.*.24.121	-
2018	12	27	120501	220.*.202.72	-
2018	12	27	2502	110.*.128.6	-
2018	12	27	31500	121.*.122.90	-
2018	12	27	165503	218.*.111.175	-
2018	12	27	195500	211.*.1.19	-
2018	12	27	184502	211.*.1.106	-
2018	12	27	221500	123.*.198.253	-
2018	12	27	142501	121.*.3.139	-
2018	12	27	142502	52.*.77.133	-
2018	12	27	162503	101.*.114.131	-
2018	12	27	1501	61.*.92.8	-
2018	12	27	31500	121.*.122.90	-
2018	12	27	184501	211.*.12.221	-
2018	12	27	220502	103.*.220.2	-
2018	12	27	202000	116.*.138.72	-
2018	12	27	72502	211.*.137.28	-
2018	12	27	145501	160.*.161.4	-
2018	12	27	2000	211.*.8.51	-
2018	12	27	12501	116.*.138.78	-
2018	12	27	1	117.*.14.162	-
2018	12	27	132504	211.*.1.151	-
2018	12	27	121002	175.*.177.241	-
2018	12	27	204504	27.*.203.209	-
2018	12	27	115003	116.*.138.73	-
2018	12	27	232000	211.*.66.127	-
2018	12	27	55504	112.*.9.194	-
2018	12	27	113002	115.*.195.20	-
2018	12	27	214001	27.*.102.194	-
2018	12	27	125502	121.*.66.114	-
2018	12	27	85002	114.*.35.158	-
2018	12	27	110504	125.*.196.119	-
2018	12	27	10501	182.*.85.238	-
2018	12	27	224001	210.*.114.244	-
2018	12	27	154502	121.*.66.114	-
2018	12	27	110503	175.*.114.52	-
2018	12	27	202003	116.*.138.77	-
2018	12	27	184503	210.*.210.71	-
2018	12	27	204501	203.*.236.54	-
2018	12	27	41500	1.*.10.93	-
2018	12	27	21501	106.*.100.50	-
2018	12	27	114003	211.*.151.131	-
2018	12	27	64003	114.*.50.2	-
2018	12	27	165003	211.*.1.158	-
2018	12	27	60500	222.*.24.78	-
2018	12	27	53000	58.*.57.10	-
2018	12	27	131501	52.*.37.21	-
2018	12	27	235002	222.*.91.18	-
2018	12	27	155503	61.*.59.237	-
2018	12	27	73504	106.*.246.82	-
2018	12	27	230001	118.*.249.50	-
2018	12	27	42503	211.*.1.105	-
2018	12	27	204502	211.*.101.157	-
2018	12	27	2	112.*.249.122	-
2018	12	27	135001	210.*.174.237	-
2018	12	27	153000	116.*.138.76	-
2018	12	27	221502	211.*.1.155	-
2018	12	27	150500	118.*.249.50	-
2018	12	27	223503	125.*.201.3	-
2018	12	27	5500	210.*.58.10	-
2018	12	27	223501	160.*.161.4	-
2018	12	27	101001	211.*.8.51	-
2018	12	27	221003	116.*.138.74	-
2018	12	27	5502	125.*.136.19	-
2018	12	27	160001	121.*.128.171	-
2018	12	27	51001	121.*.62.182	-
2018	12	27	194501	211.*.1.105	-
2018	12	27	44504	218.*.200.114	-
2018	12	27	74003	1.*.83.241	-
2018	12	27	92501	121.*.105.145	-
2018	12	27	50501	211.*.1.106	-
2018	12	27	2002	210.*.58.10	-
2018	12	27	140002	121.*.115.110	-
2018	12	27	191004	58.*.57.10	-
2018	12	27	80504	222.*.108.117	-
2018	12	27	62001	211.*.1.105	-
2018	12	27	232503	222.*.91.18	-
2018	12	27	60502	121.*.79.152	-
2018	12	27	64500	218.*.64.45	-
2018	12	27	83500	118.*.238.133	-
2018	12	27	232503	27.*.102.194	-
2018	12	27	500	58.*.57.15	-
2018	12	27	105004	211.*.8.51	-
2018	12	27	213001	211.*.32.1	-
2018	12	27	21000	222.*.91.18	-
2018	12	27	30500	218.*.64.56	-
2018	12	27	4002	211.*.1.214	-
2018	12	27	41503	110.*.128.6	-
2018	12	27	140000	222.*.225.115	-
2018	12	27	64003	110.*.128.6	-
2018	12	27	72003	218.*.64.56	-
2018	12	27	154002	119.*.200.219	-
2018	12	27	153503	110.*.129.170	-
2018	12	27	193006	116.*.154.105	-
2018	12	27	84003	1.*.219.196	-
2018	12	27	161500	121.*.160.231	-
2018	12	27	23001	220.*.202.72	-
2018	12	27	143503	210.*.109.134	-
2018	12	27	60001	114.*.50.2	-
2018	12	27	182503	221.*.47.48	-
2018	12	27	232503	27.*.102.194	-
2018	12	27	15000	222.*.91.18	-
2018	12	27	121003	27.*.112.83	-
2018	12	27	43001	175.*.19.34	-
2018	12	27	53503	112.*.175.197	-
2018	12	27	142502	52.*.77.133	-
2018	12	27	143502	1.*.219.196	-
2018	12	27	165501	58.*.227.29	-
2018	12	27	204500	123.*.198.253	-
2018	12	27	220000	121.*.147.110	-
2018	12	27	230000	122.*.164.39	-
2018	12	27	143001	106.*.246.82	-
2018	12	27	51500	211.*.1.105	-
2018	12	27	192502	58.*.216.102	-
2018	12	27	201001	121.*.62.182	-
2018	12	27	105001	112.*.9.194	-
2018	12	27	75500	180.*.56.132	-
2018	12	27	224002	52.*.77.133	-
2018	12	27	202500	210.*.114.244	-
2018	12	27	12502	211.*.1.155	-
2018	12	27	35003	14.*.93.203	-
2018	12	27	24503	116.*.42.142	-
2018	12	27	234502	210.*.20.141	-
2018	12	27	13501	110.*.129.170	-
2018	12	27	81502	121.*.177.112	-
2018	12	27	43004	218.*.200.114	-
2018	12	27	220503	121.*.240.84	-
2018	12	27	44003	218.*.200.114	-
2018	12	27	4500	175.*.146.182	-
2018	12	27	91500	125.*.196.119	-
2018	12	27	144502	124.*.87.137	-
2018	12	27	40500	118.*.238.133	-
2018	12	27	144504	221.*.47.48	-
2018	12	27	124004	175.*.4.113	-
2018	12	27	100001	103.*.181.181	-
2018	12	27	151500	183.*.79.142	-
2018	12	27	2	117.*.227.92	-
2018	12	27	61504	52.*.37.21	-
2018	12	27	192001	112.*.143.87	-
2018	12	27	230001	218.*.6.68	-
2018	12	27	133503	218.*.6.68	-
2018	12	27	131002	183.*.123.118	-
2018	12	27	52002	121.*.93.252	-
2018	12	27	61002	1.*.83.241	-
2018	12	27	142004	222.*.108.117	-
2018	12	27	50003	121.*.128.171	-
2018	12	27	121503	27.*.102.194	-
2018	12	27	60504	118.*.249.50	-
2018	12	27	81003	121.*.135.131	-
2018	12	27	81504	118.*.238.133	-
2018	12	27	42000	121.*.95.237	-
2018	12	27	154002	211.*.66.127	-
2018	12	27	204501	118.*.249.50	-
2018	12	27	73501	210.*.40.214	-
2018	12	27	113503	1.*.29.77	-
2018	12	27	165504	114.*.43.225	-
2018	12	27	52000	27.*.113.17	-
2018	12	27	195501	121.*.153.165	-
2018	12	27	163503	220.*.202.72	-
2018	12	27	84003	1.*.219.196	-
2018	12	27	220002	210.*.181.71	-
2018	12	27	183503	222.*.197.5	-
2018	12	27	131500	106.*.246.82	-
2018	12	27	130003	222.*.10.137	-
2018	12	27	193504	211.*.97.48	-
2018	12	27	183002	103.*.220.2	-
2018	12	27	202003	116.*.138.77	-
2018	12	27	103529	58.*.156.29	-
2018	12	27	152002	211.*.13.182	-
2018	12	27	214001	180.*.56.197	-
2018	12	27	202001	211.*.1.19	-
2018	12	27	171005	222.*.24.5	-
2018	12	27	84500	118.*.238.133	-
2018	12	27	2002	222.*.133.214	-
2018	12	27	14501	121.*.96.167	-
2018	12	27	155501	183.*.79.142	-
2018	12	27	95000	210.*.109.134	-
2018	12	27	5504	220.*.202.72	-
2018	12	27	112001	221.*.138.52	-
2018	12	27	105500	180.*.52.221	-
2018	12	27	45505	61.*.167.11	-
2018	12	27	220502	103.*.220.2	-
2018	12	27	55003	122.*.202.81	-
2018	12	27	75002	27.*.118.227	-
2018	12	27	55000	114.*.50.2	-
2018	12	27	55000	122.*.202.107	-
2018	12	27	15000	222.*.91.18	-
2018	12	27	201001	121.*.62.182	-
2018	12	27	93004	121.*.105.145	-
2018	12	27	45000	59.*.20.1	-
2018	12	27	13501	115.*.25.150	-
2018	12	27	183505	211.*.225.138	-
2018	12	27	122500	118.*.42.211	-
2018	12	27	175000	52.*.37.21	-
2018	12	27	114501	203.*.213.64	-
2018	12	27	104500	121.*.153.165	-
2018	12	27	131501	27.*.67.120	-
2018	12	27	213000	123.*.198.253	-
2018	12	27	191004	58.*.57.10	-
2018	12	27	63003	114.*.43.225	-
2018	12	27	95000	211.*.8.51	-
2018	12	27	21501	175.*.146.182	-
2018	12	27	81502	121.*.177.112	-
2018	12	27	220003	222.*.24.5	-
2018	12	27	51002	122.*.161.26	-
2018	12	27	183501	116.*.138.78	-
2018	12	27	222504	211.*.32.1	-
2018	12	27	121501	58.*.61.40	-
2018	12	27	122504	175.*.146.182	-
2018	12	27	142003	210.*.122.202	-
2018	12	27	224500	27.*.255.227	-
2018	12	27	91502	211.*.8.51	-
2018	12	27	181500	211.*.66.127	-
2018	12	27	192005	114.*.50.3	-
2018	12	27	45000	222.*.24.78	-
2018	12	27	200500	58.*.57.10	-
2018	12	27	74501	52.*.77.133	-
2018	12	27	182500	58.*.57.10	-
2018	12	27	184503	210.*.210.71	-
2018	12	27	5000	220.*.202.72	-
2018	12	27	221004	218.*.6.68	-
2018	12	27	132001	180.*.10.26	-
2018	12	27	64003	112.*.233.252	-
2018	12	27	4003	211.*.12.221	-
2018	12	27	171000	52.*.77.133	-
2018	12	27	195501	123.*.198.253	-
2018	12	27	105001	61.*.189.14	-
2018	12	27	185503	222.*.91.18	-
2018	12	27	93501	222.*.9.68	-
2018	12	27	14001	218.*.30.14	-
2018	12	27	190003	211.*.1.152	-
2018	12	27	221000	116.*.42.142	-
2018	12	27	75500	121.*.122.90	-
2018	12	27	72001	211.*.106.141	-
2018	12	27	64004	210.*.40.214	-
2018	12	27	100001	116.*.138.77	-
2018	12	27	145000	1.*.83.215	-
2018	12	27	192001	112.*.143.87	-
2018	12	27	64002	114.*.50.2	-
2018	12	27	174503	52.*.72.146	-
2018	12	27	200002	211.*.231.130	-
2018	12	27	72500	211.*.1.154	-
2018	12	27	161503	221.*.47.48	-
2018	12	27	103400	125.*.140.234	-
2018	12	27	210003	121.*.188.128	-
2018	12	27	152000	211.*.32.1	-
2018	12	27	163004	59.*.205.178	-
2018	12	27	113000	211.*.1.161	-
2018	12	27	22000	58.*.216.102	-
2018	12	27	63502	211.*.12.221	-
2018	12	27	101003	118.*.229.67	-
2018	12	27	11500	175.*.146.182	-
2018	12	27	235002	121.*.153.165	-
2018	12	27	50503	210.*.14.31	-
2018	12	27	22502	218.*.54.184	-
2018	12	27	223503	220.*.148.29	-
2018	12	27	3003	115.*.238.207	-
2018	12	27	172003	203.*.179.161	-
2018	12	27	74001	211.*.12.221	-
2018	12	27	41002	122.*.161.26	-
2018	12	27	224003	222.*.67.150	-
2018	12	27	120502	218.*.111.110	-
2018	12	27	135000	14.*.2.90	-
2018	12	27	95000	210.*.109.134	-
2018	12	27	121003	27.*.112.83	-
2018	12	27	10501	125.*.136.19	-
2018	12	27	234001	203.*.19.215	-
2018	12	27	72003	222.*.24.78	-
2018	12	27	52504	114.*.50.2	-
2018	12	27	234003	27.*.127.246	-
2018	12	27	101002	218.*.64.56	-
2018	12	27	132502	210.*.14.43	-
2018	12	27	93502	218.*.6.68	-
2018	12	27	33002	218.*.30.14	-
2018	12	27	10501	175.*.168.157	-
2018	12	27	161002	211.*.1.154	-
2018	12	27	202502	218.*.6.68	-
2018	12	27	181500	211.*.66.127	-
2018	12	27	3002	222.*.33.102	-
2018	12	27	41500	180.*.56.197	-
2018	12	27	194001	59.*.228.63	-
2018	12	27	171005	210.*.194.231	-
2018	12	27	110503	114.*.185.93	-
2018	12	27	153500	218.*.64.56	-
2018	12	27	225003	116.*.138.73	-
2018	12	27	231504	116.*.138.72	-
2018	12	27	195003	122.*.164.39	-
2018	12	27	3002	211.*.122.33	-
2018	12	27	83503	1.*.249.174	-
2018	12	27	174003	58.*.101.112	-
2018	12	27	44503	211.*.37.42	-
2018	12	27	24502	211.*.59.78	-
2018	12	27	184501	211.*.12.221	-
2018	12	27	182001	211.*.1.151	-
2018	12	27	132504	211.*.1.151	-
2018	12	27	190001	116.*.138.78	-
2018	12	27	82500	121.*.105.145	-
2018	12	27	230003	123.*.198.253	-
2018	12	27	71003	175.*.19.35	-
2018	12	27	133504	52.*.74.4	-
2018	12	27	10000	211.*.133.8	-
2018	12	27	113001	117.*.14.162	-
2018	12	27	144503	221.*.47.48	-
2018	12	27	151000	211.*.123.242	-
2018	12	27	110504	211.*.151.131	-
2018	12	27	3002	112.*.9.194	-
2018	12	27	170503	27.*.114.33	-
2018	12	27	93502	211.*.237.99	-
2018	12	27	171003	210.*.14.30	-
2018	12	27	105001	175.*.177.241	-
2018	12	27	50500	211.*.81.226	-
2018	12	27	143500	27.*.118.60	-
2018	12	27	222002	121.*.119.219	-
2018	12	27	160004	211.*.225.138	-
2018	12	27	223502	1.*.83.215	-
2018	12	27	153503	114.*.35.158	-
2018	12	27	115503	61.*.140.7	-
2018	12	27	213002	211.*.231.130	-
2018	12	27	90501	112.*.106.71	-
2018	12	27	115500	210.*.122.202	-
2018	12	27	93502	218.*.6.68	-
2018	12	27	34501	221.*.0.210	-
2018	12	27	75500	27.*.70.74	-
2018	12	27	210501	175.*.69.8	-
2018	12	27	192501	218.*.111.110	-
2018	12	27	105002	211.*.225.138	-
2018	12	27	145003	121.*.61.15	-
2018	12	27	124000	221.*.35.85	-
2018	12	27	180504	211.*.237.99	-
2018	12	27	20000	210.*.88.7	-
2018	12	27	45501	116.*.138.72	-
2018	12	27	234503	116.*.138.74	-
2018	12	27	195504	116.*.138.77	-
2018	12	27	80500	115.*.238.134	-
2018	12	27	183502	220.*.202.72	-
2018	12	27	105001	61.*.189.14	-
2018	12	27	152001	112.*.175.197	-
2018	12	27	61505	122.*.161.26	-
2018	12	27	130004	183.*.79.62	-
2018	12	27	131000	211.*.1.105	-
2018	12	27	201501	122.*.164.39	-
2018	12	27	102503	121.*.105.145	-
2018	12	27	45000	27.*.99.172	-
2018	12	27	110501	211.*.1.106	-
2018	12	27	214500	58.*.29.39	-
2018	12	27	63503	114.*.57.90	-
2018	12	27	142002	61.*.242.130	-
2018	12	27	155500	61.*.18.167	-
2018	12	27	190503	116.*.154.105	-
2018	12	27	20003	211.*.109.17	-
2018	12	27	232004	210.*.181.71	-
2018	12	27	185000	222.*.24.5	-
2018	12	27	191001	112.*.175.197	-
2018	12	27	210003	121.*.188.128	-
2018	12	27	154002	222.*.10.137	-
2018	12	27	121500	27.*.64.19	-
2018	12	27	90001	106.*.246.82	-
2018	12	27	145500	58.*.29.56	-
2018	12	27	75002	121.*.122.90	-
2018	12	27	11001	218.*.5.136	-
2018	12	27	142003	222.*.10.137	-
2018	12	27	182500	58.*.57.10	-
2018	12	27	10001	116.*.138.77	-
2018	12	27	205502	61.*.119.102	-
2018	12	27	65002	211.*.4.23	-
2018	12	27	183002	103.*.220.2	-
2018	12	27	50001	110.*.129.170	-
2018	12	27	133004	211.*.32.1	-
2018	12	27	51002	211.*.1.19	-
2018	12	27	133500	183.*.79.142	-
2018	12	27	160502	160.*.161.4	-
2018	12	27	101501	61.*.89.234	-
2018	12	27	85504	59.*.178.1	-
2018	12	27	143003	211.*.22.222	-
2018	12	27	234501	123.*.198.253	-
2018	12	27	93004	121.*.105.145	-
2018	12	27	183001	61.*.3.50	-
2018	12	27	181500	27.*.114.33	-
2018	12	27	72000	114.*.177.69	-
2018	12	27	210003	121.*.188.128	-
2018	12	27	155000	106.*.100.50	-
2018	12	27	60001	114.*.50.2	-
2018	12	27	131502	221.*.35.85	-
2018	12	27	113002	117.*.14.162	-
2018	12	27	75002	58.*.29.56	-
2018	12	27	101004	112.*.143.87	-
2018	12	27	114503	211.*.151.131	-
2018	12	27	52002	218.*.86.176	-
2018	12	27	11001	121.*.147.32	-
2018	12	27	161501	114.*.50.2	-
2018	12	27	55003	106.*.255.250	-
2018	12	27	205500	211.*.228.212	-
2018	12	27	100000	106.*.246.82	-
2018	12	27	153005	218.*.64.59	-
2018	12	27	165500	211.*.1.106	-
2018	12	27	203503	118.*.33.73	-
2018	12	27	40501	27.*.70.74	-
2018	12	27	145504	116.*.138.78	-
2018	12	27	132004	175.*.177.241	-
2018	12	27	93502	218.*.6.68	-
2018	12	27	190503	116.*.154.105	-
2018	12	27	50002	118.*.42.211	-
2018	12	27	101502	118.*.97.181	-
2018	12	27	214502	121.*.177.250	-
2018	12	27	52504	121.*.62.182	-
2018	12	27	22500	121.*.3.135	-
2018	12	27	230004	61.*.92.4	-
2018	12	27	131503	125.*.198.20	-
2018	12	27	210500	121.*.147.110	-
2018	12	27	40501	27.*.70.74	-
2018	12	27	72500	211.*.1.19	-
2018	12	27	11001	121.*.147.32	-
2018	12	27	212002	180.*.204.93	-
2018	12	27	121500	211.*.8.51	-
2018	12	27	220000	122.*.164.39	-
